cycle, observation, reward, action, explored, explore_rate, total reward, average reward
758, 0, 99, 2, 0, 0.00927091, 74042, 97.6807
759, 0, 99, 2, 0, 0.00926998, 74141, 97.6825
760, 0, 99, 2, 0, 0.00926905, 74240, 97.6842
761, 1, 99, 2, 0, 0.00926813, 74339, 97.6859
762, 0, 99, 2, 0, 0.0092672, 74438, 97.6877
763, 0, 99, 2, 0, 0.00926627, 74537, 97.6894
764, 0, 99, 2, 0, 0.00926535, 74636, 97.6911
765, 0, 99, 2, 0, 0.00926442, 74735, 97.6928
766, 1, 99, 2, 0, 0.00926349, 74834, 97.6945
767, 0, 99, 2, 0, 0.00926257, 74933, 97.6962
768, 0, 99, 2, 0, 0.00926164, 75032, 97.6979
769, 0, 99, 2, 0, 0.00926071, 75131, 97.6996
770, 0, 99, 2, 0, 0.00925979, 75230, 97.7013
771, 0, 99, 2, 0, 0.00925886, 75329, 97.703
772, 0, 99, 2, 0, 0.00925794, 75428, 97.7047
773, 0, 99, 2, 0, 0.00925701, 75527, 97.7063
774, 0, 99, 2, 0, 0.00925609, 75626, 97.708
775, 0, 99, 2, 0, 0.00925516, 75725, 97.7097
776, 1, 99, 2, 0, 0.00925423, 75824, 97.7113
777, 0, 99, 2, 0, 0.00925331, 75923, 97.713
778, 0, 99, 2, 0, 0.00925238, 76022, 97.7147
779, 0, 99, 2, 0, 0.00925146, 76121, 97.7163
780, 0, 99, 2, 0, 0.00925053, 76220, 97.7179
781, 0, 99, 2, 0, 0.00924961, 76319, 97.7196
782, 1, 99, 2, 0, 0.00924868, 76418, 97.7212
783, 1, 99, 2, 0, 0.00924776, 76517, 97.7229
784, 0, 99, 2, 0, 0.00924683, 76616, 97.7245
785, 0, 99, 2, 0, 0.00924591, 76715, 97.7261
786, 0, 99, 2, 0, 0.00924498, 76814, 97.7277
787, 0, 99, 1, 0, 0.00924406, 76913, 97.7294
788, 2, 110, 2, 0, 0.00924314, 77023, 97.7449
789, 1, 99, 2, 0, 0.00924221, 77122, 97.7465
