cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1752, 2, 1, 1, 0, 2.27628e-09, 1706, 0.973744
1753, 2, 2, 0, 0, 2.25352e-09, 1708, 0.97433
1754, 0, 1, 1, 0, 2.23098e-09, 1709, 0.974344
1755, 1, 1, 0, 0, 2.20867e-09, 1710, 0.974359
1756, 0, 1, 0, 0, 2.18659e-09, 1711, 0.974374
1757, 1, 2, 2, 0, 2.16472e-09, 1713, 0.974957
1758, 2, 1, 1, 0, 2.14307e-09, 1714, 0.974972
1759, 2, 2, 0, 0, 2.12164e-09, 1716, 0.975554
1760, 0, 1, 0, 0, 2.10043e-09, 1717, 0.975568
1761, 1, 2, 2, 0, 2.07942e-09, 1719, 0.97615
1762, 1, 0, 1, 0, 2.05863e-09, 1719, 0.975596
1763, 0, 0, 0, 0, 2.03804e-09, 1719, 0.975043
1764, 0, 1, 1, 0, 2.01766e-09, 1720, 0.975057
1765, 0, 0, 0, 0, 1.99748e-09, 1720, 0.974504
1766, 0, 1, 0, 0, 1.97751e-09, 1721, 0.974519
1767, 2, 0, 1, 0, 1.95773e-09, 1721, 0.973967
1768, 0, 0, 0, 0, 1.93816e-09, 1721, 0.973416
1769, 0, 1, 0, 0, 1.91877e-09, 1722, 0.973431
1770, 2, 0, 1, 0, 1.89959e-09, 1722, 0.972881
1771, 0, 0, 0, 0, 1.88059e-09, 1722, 0.972332
1772, 0, 1, 0, 0, 1.86179e-09, 1723, 0.972348
1773, 1, 2, 1, 0, 1.84317e-09, 1725, 0.972927
1774, 2, 2, 0, 0, 1.82474e-09, 1727, 0.973506
1775, 0, 1, 1, 0, 1.80649e-09, 1728, 0.973521
1776, 1, 1, 1, 0, 1.78842e-09, 1729, 0.973536
1777, 2, 2, 0, 0, 1.77054e-09, 1731, 0.974114
1778, 0, 1, 0, 0, 1.75283e-09, 1732, 0.974128
1779, 1, 2, 1, 0, 1.73531e-09, 1734, 0.974705
1780, 1, 1, 0, 0, 1.71795e-09, 1735, 0.974719
1781, 1, 2, 1, 0, 1.70077e-09, 1737, 0.975295
1782, 0, 0, 0, 0, 1.68377e-09, 1737, 0.974747
1783, 0, 1, 0, 0, 1.66693e-09, 1738, 0.974762
1784, 1, 2, 1, 0, 1.65026e-09, 1740, 0.975336
1785, 1, 1, 0, 0, 1.63376e-09, 1741, 0.97535
1786, 2, 0, 2, 0, 1.61742e-09, 1741, 0.974804
1787, 0, 2, 1, 0, 1.60124e-09, 1743, 0.975378
1788, 1, 1, 0, 0, 1.58523e-09, 1744, 0.975391
1789, 1, 2, 1, 0, 1.56938e-09, 1746, 0.975964
1790, 1, 1, 1, 0, 1.55369e-09, 1747, 0.975978
1791, 1, 1, 1, 0, 1.53815e-09, 1748, 0.975991
1792, 2, 2, 0, 0, 1.52277e-09, 1750, 0.976562
1793, 1, 2, 1, 0, 1.50754e-09, 1752, 0.977133
1794, 2, 2, 0, 0, 1.49246e-09, 1754, 0.977703
1795, 0, 1, 0, 0, 1.47754e-09, 1755, 0.977716
1796, 0, 1, 1, 0, 1.46276e-09, 1756, 0.977728
1797, 1, 1, 1, 0, 1.44814e-09, 1757, 0.977741
1798, 1, 1, 1, 0, 1.43366e-09, 1758, 0.977753
1799, 1, 1, 1, 0, 1.41932e-09, 1759, 0.977765
1800, 0, 0, 0, 0, 1.40513e-09, 1759, 0.977222
1801, 0, 1, 1, 0, 1.39107e-09, 1760, 0.977235
1802, 1, 1, 0, 0, 1.37716e-09, 1761, 0.977248
1803, 2, 0, 2, 0, 1.36339e-09, 1761, 0.976705
1804, 0, 2, 0, 0, 1.34976e-09, 1763, 0.977273
1805, 2, 0, 1, 0, 1.33626e-09, 1763, 0.976731
1806, 0, 0, 1, 0, 1.3229e-09, 1763, 0.97619
1807, 0, 0, 0, 0, 1.30967e-09, 1763, 0.97565
